P,0.4103,0.27,1.162,0.14,0,0,0,0.28,0,0,0,0.56
C,0.4103,0.27,1.442,0.4103,0.27,1.617,0.07
S,0.4103,0.27,1.617,0.105
C,0.4103,0.13,1.392,0.4103,0.06,1.392,0.05
C,0.4103,0.06,1.392,0.4425,0.06,1.184,0.042
C,0.4425,0.06,1.184,0.6013,0.06,0.8411,0.042
C,0.4103,0.41,1.392,0.4103,0.48,1.392,0.05
C,0.4103,0.48,1.392,0.433,0.48,1.183,0.042
C,0.433,0.48,1.183,0.5632,0.48,0.8279,0.042
C,0.4103,0.2,0.8816,0.4983,0.2,0.4709,0.07
C,0.4983,0.2,0.4709,0.2185,0.2,0.2167,0.042
C,0.1987,0.2,0.2177,0.3615,0.2,0.1318,0.028
C,0.4103,0.34,0.8816,0.4983,0.34,0.4709,0.07
C,0.4983,0.34,0.4709,0.5764,0.34,0.101,0.042
C,0.5656,0.34,0.08446,0.7482,0.34,0.1069,0.028
