P,0.6949,0.27,1.246,0.1386,0,-0.01948,0,0.28,0,0.07794,0,0.5546
C,0.7339,0.27,1.523,0.7579,0.27,1.697,0.07
S,0.7579,0.27,1.697,0.105
C,0.7269,0.41,1.474,0.7269,0.48,1.474,0.05
C,0.7269,0.48,1.474,0.6932,0.48,1.266,0.042
C,0.6932,0.48,1.266,1.066,0.48,1.329,0.042
C,0.7269,0.13,1.474,0.7269,0.06,1.474,0.05
C,0.7269,0.06,1.474,0.6012,0.06,1.305,0.042
C,0.6012,0.06,1.305,0.8879,0.06,1.059,0.042
C,0.6559,0.34,0.969,0.4757,0.34,0.5896,0.07
C,0.4757,0.34,0.5896,0.1172,0.34,0.4699,0.042
C,0.09425,0.34,0.4757,0.1096,0.34,0.2923,0.028
C,0.6559,0.2,0.969,0.8621,0.2,0.6031,0.07
C,0.8621,0.2,0.6031,0.5366,0.2,0.411,0.042
C,0.5244,0.2,0.4179,0.6409,0.2,0.2753,0.028
